"","player_name","recent_team","pos","g","p_att","cmp","p_yd","p_td","int","car","r_yd","r_td","tgt","rec","rec_yd","rec_td","fmb","tp_c","f_ppr","tgt_share","ypc","ypr","cmp_pct","td_rate"
"550","D.Hopkins","TEN","WR",17,1,0,0,0,0,2,9,0,137,75,1057,7,0,0,223.6,0.241197183098592,4.5,14.0933333333333,0,0
"551","K.Philips","TEN","WR",8,0,0,0,0,0,0,0,0,22,15,181,0,0,0,33.1,0.0387323943661972,NA,12.0666666666667,NA,NA
"552","M.Kinsey","TEN","WR",1,0,0,0,0,0,0,0,0,1,1,6,0,0,0,1.6,0.00176056338028169,NA,6,NA,NA
"553","N.Westbrook-Ikhine","TEN","WR",13,0,0,0,0,0,0,0,0,45,28,370,3,0,0,85,0.0792253521126761,NA,13.2142857142857,NA,NA
"554","T.Burks","TEN","WR",9,0,0,0,0,0,5,18,0,30,16,221,0,0,0,39.9,0.0528169014084507,3.6,13.8125,NA,NA
"555","J.Brissett","WAS","QB",2,23,18,224,3,0,3,19,0,0,0,0,0,0,0,22.86,0,6.33333333333333,NA,0.782608695652174,0.130434782608696
"556","S.Howell","WAS","QB",17,612,388,3946,21,21,48,263,5,1,1,4,0,2,2,257.54,0.00202429149797571,5.47916666666667,4,0.633986928104575,0.0343137254901961
"557","A.Armah","WAS","RB",3,0,0,0,0,0,0,0,0,3,3,13,0,0,0,4.3,0.00607287449392713,NA,4.33333333333333,NA,NA
"558","A.Gibson","WAS","RB",16,0,0,0,0,0,65,265,1,59,48,389,2,1,0,127.4,0.119433198380567,4.07692307692308,8.10416666666667,NA,NA
"559","B.Robinson","WAS","RB",15,0,0,0,0,0,178,733,5,43,36,368,4,2,1,198.1,0.0870445344129555,4.11797752808989,10.2222222222222,NA,NA
"560","C.Rodriguez","WAS","RB",8,0,0,0,0,0,51,247,2,2,2,12,0,1,0,37.9,0.00404858299595142,4.84313725490196,6,NA,NA
"561","D.Gore","WAS","RB",2,0,0,0,0,0,3,26,0,0,0,0,0,0,0,2.6,0,8.66666666666667,NA,NA,NA
"562","J.Williams","WAS","RB",1,0,0,0,0,0,1,-2,0,1,0,0,0,0,0,-0.2,0.00202429149797571,-2,NA,NA,NA
"563","C.Turner","WAS","TE",7,0,0,0,0,0,0,0,0,15,11,120,0,0,0,23,0.0303643724696356,NA,10.9090909090909,NA,NA
"564","J.Bates","WAS","TE",14,0,0,0,0,0,0,0,0,28,19,151,0,0,0,34.1,0.0566801619433198,NA,7.94736842105263,NA,NA
"565","L.Thomas","WAS","TE",16,0,0,0,0,0,1,2,0,78,55,496,4,0,0,126.8,0.157894736842105,2,9.01818181818182,NA,NA
"566","B.Pringle","WAS","WR",12,0,0,0,0,0,0,0,0,22,14,161,0,0,0,30.1,0.0445344129554656,NA,11.5,NA,NA
"567","C.Samuel","WAS","WR",16,0,0,0,0,0,7,39,1,91,62,613,4,0,0,157.2,0.184210526315789,5.57142857142857,9.88709677419355,NA,NA
"568","D.Brown","WAS","WR",13,1,1,4,0,0,1,0,0,23,12,168,1,0,0,34.96,0.0465587044534413,0,14,1,0
"569","J.Crowder","WAS","WR",7,0,0,0,0,0,0,0,0,20,16,159,1,0,0,37.9,0.0404858299595142,NA,9.9375,NA,NA
"570","J.Dotson","WAS","WR",17,0,0,0,0,0,0,0,0,83,49,518,4,0,0,124.8,0.168016194331984,NA,10.5714285714286,NA,NA
"571","T.McLaurin","WAS","WR",17,0,0,0,0,0,0,0,0,132,79,1002,4,0,0,203.2,0.267206477732794,NA,12.6835443037975,NA,NA
