"","player_id","player_name","player_display_name","position","position_group","headshot_url","recent_team","season","week","season_type","completions","attempts","passing_yards","passing_tds","interceptions","sacks","sack_yards","sack_fumbles","sack_fumbles_lost","passing_air_yards","passing_yards_after_catch","passing_first_downs","passing_epa","passing_2pt_conversions","pacr","dakota","carries","rushing_yards","rushing_tds","rushing_fumbles","rushing_fumbles_lost","rushing_first_downs","rushing_epa","rushing_2pt_conversions","receptions","targets","receiving_yards","receiving_tds","receiving_fumbles","receiving_fumbles_lost","receiving_air_yards","receiving_yards_after_catch","receiving_first_downs","receiving_epa","receiving_2pt_conversions","racr","target_share","air_yards_share","wopr","special_teams_tds","fantasy_points","fantasy_points_ppr"
"3874","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","PIT",2022,8,"REG",1,1,1,1,0,0,0,0,0,1,0,1,2.55321136768907,0,1,NA,0,0,0,0,0,0,NA,0,4,6,45,0,0,0,43,13,2,1.19182893013062,0,1.04651162790698,0.15,0.183760683760684,0.353632478632479,0,8.54,12.54
"3875","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,0,-0.0583925568498671,0,2,6,13,0,0,0,46,12,1,-1.82954649720341,0,0.282608695652174,0.222222222222222,0.211009174311927,0.481039755351682,0,1.7,3.7
"3876","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,8,0,0,0,19,12,0,-0.0673732736613601,0,0.421052631578947,0.111111111111111,0.103260869565217,0.238949275362319,0,0.8,1.8
"3877","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,11,0,0,0,8,3,1,0.705226917692926,0,1.375,0.157894736842105,0.0522875816993464,0.2734434124527,0,1.1,3.1
"3878","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,51,0,0,0,87,9,2,-1.35933240347128,0,0.586206896551724,0.208333333333333,0.505813953488372,0.66656976744186,0,5.1,7.1
"3879","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,28,0,1,1,25,2,1,-5.98847534920787,0,1.12,0.24,0.0961538461538462,0.427307692307692,0,0.8,5.8
"3880","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,18,0,0,-0.543080269359052,0,0,0.0555555555555556,0.104046242774566,0.15616570327553,0,0,0
"3881","00-0036326","C.Claypool","Chase Claypool","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ijst9lplsspmwidhaepp","CHI",2022,18,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,6,29,0,0,0,141,6,2,-2.42907557287253,0,0.205673758865248,0.222222222222222,0.493006993006993,0.678438228438228,0,2.9,4.9
"3882","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,58,0,0,0,5,0.406071753706783,0,7,8,72,0,0,0,23,44,3,-1.52554353384767,0,3.1304347826087,0.195121951219512,0.0793103448275862,0.348200168208579,0,13,20
"3883","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,28,1,0,0,1,-5.51404150610324,0,2,4,13,0,0,0,-5,9,1,0.168325854232535,0,-2.6,0.0909090909090909,-0.0121951219512195,0.127827050997783,0,10.1,12.1
"3884","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,12,38,1,0,0,3,-1.07020956609631,0,1,1,2,0,0,0,1,1,0,-0.500024210195988,0,2,0.0238095238095238,0.00301204819277108,0.0378227194492255,0,10,11
"3885","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,13,49,0,0,0,2,-2.05389097216539,0,3,3,14,0,0,0,-6,20,0,-1.0105476428289,0,-2.33333333333333,0.075,-0.0201342281879195,0.0984060402684564,0,6.3,9.3
"3886","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,6,0,0,0,1,-0.762996922247112,0,3,4,33,0,0,0,11,24,1,2.03661013045348,0,3,0.108108108108108,0.0315186246418338,0.184225199411446,0,3.9,6.9
"3887","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,35,0,0,0,2,1.53446336940724,0,3,4,18,0,0,0,6,16,1,-0.125260903965682,0,3,0.181818181818182,0.0437956204379562,0.303384207033842,0,5.3,8.3
"3888","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,59,0,0,0,3,1.19821654603584,0,3,4,18,1,0,0,23,8,1,2.19610508599911,0,0.782608695652174,0.125,0.127777777777778,0.276944444444444,0,13.7,16.7
"3889","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,7,19,0,0,0,1,-2.02679095807252,0,7,7,58,1,0,0,-4,62,5,3.056760758569,0,-14.5,0.233333333333333,-0.0236686390532544,0.333431952662722,0,13.7,20.7
"3890","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,11,36,0,0,0,3,1.90953424939653,0,2,3,11,0,0,0,-2,8,1,-0.973524579341756,0,-5.5,0.115384615384615,-0.00943396226415094,0.166473149492017,0,4.7,6.7
"3891","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,14,44,1,0,0,3,2.51990744279465,0,3,3,14,0,0,0,-2,16,0,-1.25474836572539,0,-7,0.12,-0.00706713780918728,0.175053003533569,0,11.8,14.8
"3892","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,18,72,0,0,0,3,-4.85822421961394,0,3,3,31,0,0,0,0,31,1,1.55143187876092,0,0,0.130434782608696,0,0.195652173913043,0,10.3,13.3
"3893","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,32,0,0,0,2,-1.52667005915433,0,3,3,22,0,0,0,6,16,1,-0.213475347380154,0,3.66666666666667,0.136363636363636,0.0394736842105263,0.232177033492823,0,5.4,8.4
"3894","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,39,0,0,0,2,0.214061927632429,0,2,4,20,0,0,0,5,15,1,-0.158139260543976,0,4,0.1,0.0158227848101266,0.161075949367089,0,5.9,7.9
"3895","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,21,0,1,0,1,-0.688050117110834,0,2,4,6,0,0,0,3,1,0,-1.21442464413121,0,2,0.148148148148148,0.00906344410876133,0.228566633098355,0,2.7,4.7
"3896","00-0036328","A.Gibson","Antonio Gibson","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/f5ttgwsx8z2kqygdczj9","WAS",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,5,10,0,0,0,0,-4.97067393909674,0,2,3,21,0,0,0,10,26,2,1.0024314254988,0,2.1,0.0882352941176471,0.0316455696202532,0.154504839910648,0,3.1,5.1
"3897","00-0036329","A.Davis","Ashtyn Davis","SS","DB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ajgtcgkfvw2qvxor77ov","NYJ",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,1,2.28095121216029,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.2,0.2
"3898","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,54,2,0,0,47,7,2,7.64121834619436,0,1.14893617021277,0.137931034482759,0.133522727272727,0.300362460815047,0,17.4,21.4
"3899","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,42,0,0,0,35,7,2,2.40058214450255,0,1.2,0.0689655172413793,0.111464968152866,0.181473753569075,1,10.2,12.2
"3900","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,-2,0,0,0,0,-1.69939848670037,0,2,2,25,1,0,0,15,10,2,5.29816977184964,0,1.66666666666667,0.0740740740740741,0.0574712643678161,0.151340996168582,0,8.3,10.3
"3901","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,51,0,0,0,45,8,2,0.0969967345881741,0,1.13333333333333,0.178571428571429,0.36,0.519857142857143,0,5.1,9.1
"3902","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,24,0,0,0,2,1.49994757474633,0,5,7,54,0,0,0,111,24,2,1.05895276775118,0,0.486486486486487,0.259259259259259,0.435294117647059,0.69359477124183,0,7.8,12.8
"3903","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,5,14,0,0,0,55,16,1,-1.65318554255646,0,0.254545454545455,0.15625,0.17741935483871,0.358568548387097,0,1.4,2.4
"3904","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,7,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,42,0,0,0,24,11,2,2.50476245256141,0,1.75,0.1875,0.272727272727273,0.472159090909091,0,4.2,6.2
"3905","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,33,1,0,0,2,3.68010547209997,0,4,4,31,0,0,0,5,26,3,2.19544410269009,0,6.2,0.117647058823529,0.0241545893719807,0.193378800795681,0,12.4,16.4
"3906","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,5,0,0,0,4,1,0,0.396035684738308,0,1.25,0.0454545454545455,0.0184331797235023,0.0810850439882698,0,0.5,1.5
"3907","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,4,0,0,0,1,0.417245131917298,0,1,1,3,0,0,0,-1,4,0,-0.220040934626013,0,0,0.03125,-0.00746268656716418,0.0416511194029851,0,0.7,1.7
"3908","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,16,0,0,0,1,1.83886084321421,0,3,5,23,0,0,0,53,10,1,-1.05992915004026,0,0.433962264150943,0.166666666666667,0.149295774647887,0.354507042253521,0,3.9,6.9
"3909","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,9,0,0,0,1,-0.283026736695319,0,6,6,34,0,0,0,25,9,1,-0.283882438146975,0,1.36,0.166666666666667,0.108225108225108,0.325757575757576,0,4.3,10.3
"3910","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,11,0,0,-0.427533315494657,0,0,0.0588235294117647,0.082089552238806,0.145697980684811,0,0,0
"3911","00-0036331","D.Duvernay","Devin Duvernay","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rvj5nmfasxafutemnvyx","BAL",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,29,0,0,0,11,23,1,1.72510256781243,0,2.63636363636364,0.107142857142857,0.0614525139664804,0.203731045490822,0,2.9,4.9
"3912","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,28,0,0,0,18,10,2,0.0293870129971765,0,1.55555555555556,0.0571428571428571,0.0857142857142857,0.145714285714286,0,2.8,4.8
"3913","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,-7,0,0,-0.31023338646628,0,0,0.03125,-0.023728813559322,0.0302648305084746,0,0,0
"3914","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,19,0,0,0,2,17,1,1.62867854419164,0,9.5,0.0512820512820513,0.00687285223367698,0.0817340734866508,0,1.9,3.9
"3915","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,4,5,0,0.870316472835839,0,2.25,0.0227272727272727,0.0106666666666667,0.0415575757575758,0,0.9,1.9
"3916","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,-6,15,0,0.528631621506065,0,0,0.0344827586206897,-0.0258620689655172,0.0336206896551724,0,0.9,1.9
"3917","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,5,41,0,0,0,28,13,1,1.69333500787616,0,1.46428571428571,0.125,0.0676328502415459,0.234842995169082,0,4.1,9.1
"3918","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,5,0,0,-0.812168380711228,0,0,0.0333333333333333,0.0157232704402516,0.0610062893081761,0,0,0
"3919","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,3,1,0,-0.0308302117045969,0,1.33333333333333,0.0263157894736842,0.00911854103343465,0.0458566629339306,0,0.4,1.4
"3920","00-0036332","J.Deguara","Josiah Deguara","TE","TE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytgijlfni4cyqs0zozhz","GB",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,2,2,0,-0.122430957038887,0,2,0.0384615384615385,0.00740740740740741,0.0628774928774929,0,0.4,1.4
"3921","00-0036336","A.McFarland","Anthony McFarland","RB","RB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kkobzrypvpvjnedqde6o","PIT",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,6,30,0,0,0,3,0.771915463672485,0,2,2,11,0,0,0,-4,15,1,-0.452709522447549,0,-2.75,0.0714285714285714,-0.0245398773006135,0.0899649430324277,0,4.1,6.1
"3922","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,1,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,14,0,0,0,23,1,0,-2.29140122448093,0,0.608695652173913,0.129032258064516,0.141975308641975,0.292931103146157,0,1.4,4.4
"3923","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,2,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,25,0,0,0,8,17,2,2.84984278661432,0,3.125,0.0444444444444444,0.0326530612244898,0.0895238095238095,0,2.5,4.5
"3924","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,3,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,73,1,0,0,130,15,3,3.0854385648272,0,0.561538461538462,0.216216216216216,0.418006430868167,0.616928825932041,0,13.3,18.3
"3925","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,4,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-1,0,0,0,0,0.701043192245708,0,1,2,6,0,0,0,12,0,1,0.309670168440789,0,0.5,0.0571428571428571,0.0456273764258555,0.117653449212385,0,0.5,1.5
"3926","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,5,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,5,41,0,0,0,30,11,1,2.76812544773566,0,1.36666666666667,0.128205128205128,0.186335403726708,0.322742474916388,0,4.1,9.1
"3927","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,6,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,18,0,0,0,23,5,0,-1.62848582293373,0,0.782608695652174,0.178571428571429,0.152317880794702,0.374479659413434,0,1.8,4.8
"3928","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,8,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,5,8,1,0,0,25,6,1,-1.29227806080598,0,0.32,0.161290322580645,0.123762376237624,0.328569147237304,0,6.8,8.8
"3929","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,9,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,33,0,0,-1.79302175389603,0,0,0.0512820512820513,0.0854922279792746,0.136767636508569,0,0,0
"3930","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,10,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,1,1.88769231340848,0,4,11,35,0,0,0,104,16,1,-8.62663425790379,0,0.336538461538462,0.22,0.241860465116279,0.499302325581395,0,3.7,7.7
"3931","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,11,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,17,0,0,0,25,15,2,0.981776101456489,0,0.68,0.107142857142857,0.118483412322275,0.243652674339878,0,1.7,3.7
"3932","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,12,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,5,0,0,0,1,0.588764852611348,0,1,2,8,0,0,0,22,4,0,-6.37958652805537,0,0.363636363636364,0.0540540540540541,0.104265402843602,0.154066863071602,0,1.3,2.3
"3933","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,13,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,17,0,0,0,25,6,2,3.68042202125071,0,0.68,0.0909090909090909,0.0798722044728434,0.192274179494627,0,1.7,3.7
"3934","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,14,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,5,38,1,0,0,23,15,2,5.16895576019306,0,1.65217391304348,0.125,0.05,0.2225,0,9.8,14.8
"3935","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,15,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,10,16,157,1,0,0,123,97,8,8.60725087393075,0,1.27642276422764,0.296296296296296,0.283410138248848,0.642831541218638,0,21.7,31.7
"3936","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,16,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,4,17,0,0,0,13,18,1,-0.337171585240867,0,1.30769230769231,0.0851063829787234,0.0403726708074534,0.155920444033302,0,1.7,4.7
"3937","00-0036345","K.Osborn","K.J. Osborn","WR","WR","https://static.www.nfl.com/image/private/f_auto,q_auto/league/p44nhjopxr4mwncbdx5l","MIN",2022,17,"REG",0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,7,59,1,0,0,32,27,4,6.86051688052248,0,1.84375,0.2,0.107023411371237,0.374916387959866,0,11.9,18.9
